address,label,documented_source,reference,etherscan_verify,etherscan_link
0x0e55c54249f25f70d519b7fb1c20e3331e7ba76d,Bitfinex: Contract 2,brianleect/etherscan-labels/bitfinex.csv
0x5dbdebcae07cc958ba5290ff9deaae554e29e7b4,Bitfinex: Deployer 1,brianleect/etherscan-labels/bitfinex.csv
0x2ee3b2df6534abc759ffe994f7b8dcdfaa02cd31,Bitfinex: Deployer 2,brianleect/etherscan-labels/bitfinex.csv
0xe1f3c653248de6894d683cb2f10de7ca2253046f,Bitfinex: Deployer 3,brianleect/etherscan-labels/bitfinex.csv
0x2903cadbe271e057edef157340b52a5898d7424f,Bitfinex: Deployer 4,brianleect/etherscan-labels/bitfinex.csv
0x36928500bc1dcd7af6a2b4008875cc336b927d57,Bitfinex: Deployer 5,brianleect/etherscan-labels/bitfinex.csv
0x14d06788090769f669427b6aea1c0240d2321f34,Bitfinex: Deployer 6,brianleect/etherscan-labels/bitfinex.csv
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,Bitfinex: Hot Wallet,brianleect/etherscan-labels/bitfinex.csv
0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,Bitfinex: LEO Token,brianleect/etherscan-labels/bitfinex.csv
0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,Bitfinex: MultiSig 1,brianleect/etherscan-labels/bitfinex.csv
0xc6cde7c39eb2f0f0095f41570af89efc2c1ea828,Bitfinex: MultiSig 2,brianleect/etherscan-labels/bitfinex.csv
0xc61b9bb3a7a0767e3179713f3a5c7a9aedce193c,Bitfinex: MultiSig 3,brianleect/etherscan-labels/bitfinex.csv
0xcafb10ee663f465f9d10588ac44ed20ed608c11e,Bitfinex: Old Address 1,brianleect/etherscan-labels/bitfinex.csv
0x7180eb39a6264938fdb3effd7341c4727c382153,Bitfinex: Old Address 2,brianleect/etherscan-labels/bitfinex.csv
0x69c6dcc8f83b196605fa1076897af0e7e2b6b044,Bitfinex: Old Contract 1,brianleect/etherscan-labels/bitfinex.csv
0x8d5a41e85f4ce2433beef476305d307b9205d98d,Bitfinex: Old Contract 2,brianleect/etherscan-labels/bitfinex.csv
0xc581b735a1688071a1746c968e0798d642ede491,Euro Tether: EURT Token,brianleect/etherscan-labels/bitfinex.csv
0xabdf147870235fcfc34153828c769a70b3fae01f,EURT:undefined,brianleect/etherscan-labels/bitfinex.csv
0x4922a015c4407f87432b179bb209e125432e4a2a,Tether Gold: Old XAUt Token,brianleect/etherscan-labels/bitfinex.csv
0x68749665ff8d2d112fa859aa293f07a622782f38,Tether Gold: XAUt Token,brianleect/etherscan-labels/bitfinex.csv
0x6e109e9dd7fa1a58bc3eff667e8e41fc3cc07aef,Tether: CNHT Token,brianleect/etherscan-labels/bitfinex.csv
0xed03ed872159e199065401b6d0d487d78d9464aa,Tether: MXNt Token,brianleect/etherscan-labels/bitfinex.csv
0x5754284f345afc66a98fbb0a0afe71e0f007b949,Tether: Treasury,brianleect/etherscan-labels/bitfinex.csv
0xdac17f958d2ee523a2206206994597c13d831ec7,Tether: USDT Stablecoin,brianleect/etherscan-labels/bitfinex.csv
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,brianleect/etherscan-labels/coinbase.csv
0x77696bb39917c91a0c3908d577d5e322095425ca,Coinbase 11,brianleect/etherscan-labels/coinbase.csv
0x7c195d981abfdc3ddecd2ca0fed0958430488e34,Coinbase 12,brianleect/etherscan-labels/coinbase.csv
0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc,Coinbase 13,brianleect/etherscan-labels/coinbase.csv
0xb739d0895772dbb71a89a3754a160269068f0d45,Coinbase 14,brianleect/etherscan-labels/coinbase.csv
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,Coinbase 5,brianleect/etherscan-labels/coinbase.csv
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,Coinbase 6,brianleect/etherscan-labels/coinbase.csv
0xd688aea8f7d450909ade10c47faa95707b0682d9,Coinbase 7,brianleect/etherscan-labels/coinbase.csv
0x02466e547bfdab679fc49e96bbfc62b9747d997c,Coinbase 8,brianleect/etherscan-labels/coinbase.csv
0x6b76f8b1e9e59913bfe758821887311ba1805cab,Coinbase 9,brianleect/etherscan-labels/coinbase.csv
0xbe3c68821d585cf1552214897a1c091014b1eb0a,Coinbase: Account Blacklister,brianleect/etherscan-labels/coinbase.csv
0xf6874c88757721a02f47592140905c4336dfbc61,Coinbase: Coinbase Commerce,brianleect/etherscan-labels/coinbase.csv
0x881d4032abe4188e2237efcd27ab435e81fc6bb1,Coinbase: Commerce,brianleect/etherscan-labels/coinbase.csv
0x6c8dd0e9cc58c07429e065178d88444b60e60b80,Coinbase: Commerce Fee,brianleect/etherscan-labels/coinbase.csv
0xbc8ec259e3026ae0d87bc442d034d6882ce4a35c,Coinbase: Commerce Fee 2,brianleect/etherscan-labels/coinbase.csv
0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,brianleect/etherscan-labels/coinbase.csv
0xce352e98934499be70f641353f16a47d9e1e3abd,Coinbase: Commerce Fee 4,brianleect/etherscan-labels/coinbase.csv
0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,brianleect/etherscan-labels/coinbase.csv
0x4b23d52eff7c67f5992c2ab6d3f69b13a6a33561,Coinbase: Commerce Fee 6,brianleect/etherscan-labels/coinbase.csv
0xd2276af80582cac230edc4c42e9a9c096f3c09aa,Coinbase: Deposit 1,brianleect/etherscan-labels/coinbase.csv
0x2b5634c42055806a59e9107ed44d43c426e58258,KuCoin,brianleect/etherscan-labels/kucoin.csv
0xcad621da75a66c7a8f4ff86d30a2bf981bfc8fdd,KuCoin 10,brianleect/etherscan-labels/kucoin.csv
0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,brianleect/etherscan-labels/kucoin.csv
0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,KuCoin 12,brianleect/etherscan-labels/kucoin.csv
0xd89350284c7732163765b23338f2ff27449e0bf5,KuCoin 13,brianleect/etherscan-labels/kucoin.csv
0x88bd4d3e2997371bceefe8d9386c6b5b4de60346,KuCoin 14,brianleect/etherscan-labels/kucoin.csv
0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,KuCoin 15,brianleect/etherscan-labels/kucoin.csv
0x689c56aef474df92d44a1b70850f808488f9769c,KuCoin 2,brianleect/etherscan-labels/kucoin.csv
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,KuCoin 3,brianleect/etherscan-labels/kucoin.csv
0x4ad64983349c49defe8d7a4686202d24b25d0ce8,KuCoin 4,brianleect/etherscan-labels/kucoin.csv
0x1692e170361cefd1eb7240ec13d048fd9af6d667,KuCoin 5,brianleect/etherscan-labels/kucoin.csv
0xd6216fc19db775df9774a6e33526131da7d19a2c,KuCoin 6,brianleect/etherscan-labels/kucoin.csv
0xe59cd29be3be4461d79c0881d238cbe87d64595a,Kucoin 7,brianleect/etherscan-labels/kucoin.csv
0x899b5d52671830f567bf43a14684eb14e1f945fe,KuCoin 8,brianleect/etherscan-labels/kucoin.csv
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,brianleect/etherscan-labels/kucoin.csv
0x2602669a92fccf44e5319ff51b0f453aab9db021,KuCoin Contract,brianleect/etherscan-labels/kucoin.csv
0xf2b16510270a214130c6b17ff0e9bf87585126bd,KuCoin: Deployer,brianleect/etherscan-labels/kucoin.csv
0x061f7937b7b2bc7596539959804f86538b6368dc,KuCoin: Deposit Funder,brianleect/etherscan-labels/kucoin.csv
0xf34960d9d60be18cc1d5afc1a6f012a723a28811,KuCoin: KCS Token,brianleect/etherscan-labels/kucoin.csv
0x039b5649a59967e3e936d7471f9c3700100ee1ab,KuCoin: Old KCS Token,brianleect/etherscan-labels/kucoin.csv
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,FTX Exchange,brianleect/etherscan-labels/ftx.csv
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,FTX Exchange 2,brianleect/etherscan-labels/ftx.csv
0x68eb95dc9934e19b86687a10df8e364423240e94,FTX: 3X Long Bitcoin Token,brianleect/etherscan-labels/ftx.csv
0x871baed4088b863fd6407159f3672d70cd34837d,FTX: 3X Long Ethereum Token,brianleect/etherscan-labels/ftx.csv
0x016ee7373248a80bde1fd6baa001311d233b3cfa,FTX: 3X Short Bitcoin Token,brianleect/etherscan-labels/ftx.csv
0x2f5e2c9002c058c063d21a06b6cabb50950130c8,FTX: 3X Short Ethereum Token,brianleect/etherscan-labels/ftx.csv
0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,FTX: FTT Token,brianleect/etherscan-labels/ftx.csv
0x97f991971a37d4ca58064e6a98fc563f03a71e5c,,brianleect/etherscan-labels/ftx.csv
0x25eaff5b179f209cf186b1cdcbfa463a69df4c45,Blockfolio,brianleect/etherscan-labels/ftx.csv
0x7abe0ce388281d2acf297cb089caef3819b13448,FTX US,brianleect/etherscan-labels/ftx.csv
0x600d08a0c2ae496b9614c8342cd2781e130b7862,FTX: 3 Month Unlock,brianleect/etherscan-labels/ftx.csv
0x772589e99bc9c54dd40acb7d73f88ccbc9d9cf47,FTX: Deployer,brianleect/etherscan-labels/ftx.csv
0x02412e9a81a98829716588f80458c8bf593cadc0,FTX: Deposit,brianleect/etherscan-labels/ftx.csv
0x7793cd85c11a924478d358d49b05b37e91b5810f,Gate.io 2,brianleect/etherscan-labels/gate-io.csv
0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,Gate.io 3,brianleect/etherscan-labels/gate-io.csv
0x234ee9e35f8e9749a002fc42970d570db716453b,Gate.io 4,brianleect/etherscan-labels/gate-io.csv
0xc882b111a75c0c657fc507c04fbfcd2cc984f071,Gate.io 5,brianleect/etherscan-labels/gate-io.csv
0xd793281182a0e3e023116004778f45c29fc14f19,Gate.io: Contract,brianleect/etherscan-labels/gate-io.csv
0x6596da8b65995d5feacff8c2936f0b7a2051b0d0,Gate.io: Deposit Funder,brianleect/etherscan-labels/gate-io.csv
0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,Cronos Coin: CRO Token,brianleect/etherscan-labels/crypto-com.csv
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,Crypto.com,brianleect/etherscan-labels/crypto-com.csv
0x72a53cdbbcc1b9efa39c834a540550e23463aacb,Crypto.com 3,brianleect/etherscan-labels/crypto-com.csv
0x7758e507850da48cd47df1fb5f875c23e3340c50,Crypto.com 4,brianleect/etherscan-labels/crypto-com.csv
0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,brianleect/etherscan-labels/crypto-com.csv
0xb63b606ac810a52cca15e44bb630fd42d8d1d83d,Crypto.com: MCO Token,brianleect/etherscan-labels/crypto-com.csv
0x013ff63e21e8556c1a04aff005ec0912aa955d6a,Crypto.com: CDCNFT 2,brianleect/etherscan-labels/crypto-com.csv
0x767be428d8bf8fa99bc0b84d96d6f135845a11ff,Crypto.com: CDCNFT Token,brianleect/etherscan-labels/crypto-com.csv
0xc42f0e95ff6c861164a86415eb6b3dabe7e13843,Crypto.com: Deployer,brianleect/etherscan-labels/crypto-com.csv
0x494adb1ecac39d9df00fcda84ed2c1dc775107e7,Crypto.com: Deployer 2,brianleect/etherscan-labels/crypto-com.csv
0x32047ac688997feb8fbf1d5d4aee39ec0202086d,Crypto.com: Deployer 3,brianleect/etherscan-labels/crypto-com.csv
0xae45a8240147e6179ec7c9f92c5a18f9a97b3fca,Crypto.com: Deposit Funder,brianleect/etherscan-labels/crypto-com.csv
0xdc4c0fda463435d19962e8dd465d5eba86fd02ec,Crypto.com: MCO Wallet,brianleect/etherscan-labels/crypto-com.csv
0x51ca21ed46a9df3cb6f34624cbd482d312996730,Crypto.com: MultiSig,brianleect/etherscan-labels/crypto-com.csv
0x71507ee19cbc0c87ff2b5e05d161efe2aac4ee07,Crypto.com: MultiSig 2,brianleect/etherscan-labels/crypto-com.csv
0x22e4f709fd5e7fe246fbf7e714ae89bdab7e2a5d,Crypto.com: MultiSig 3,brianleect/etherscan-labels/crypto-com.csv
0xdda508f9f3c1b4ca39c8794df3a080298ebe9c55,Crypto.com: MultiSig 4,brianleect/etherscan-labels/crypto-com.csv
0x35f517cab9a37bc31091c2f155d965af84e0bc85,Crypto.com: MultiSig 5,brianleect/etherscan-labels/crypto-com.csv
0x67703f7d089f3ac7c8c13a18b2381cbd7ee3eded,Crypto.com: MultiSig 6,brianleect/etherscan-labels/crypto-com.csv
0x20a0bee429d6907e556205ef9d48ab6fe6a55531,Crypto.com: MultiSig 7,brianleect/etherscan-labels/crypto-com.csv
0x6fc82a5fe25a5cdb58bc74600a40a69c065263f8,Gemini 2,brianleect/etherscan-labels/gemini.csv
0x61edcdf5bb737adffe5043706e7c5bb1f1a56eea,Gemini 3,brianleect/etherscan-labels/gemini.csv
0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,brianleect/etherscan-labels/gemini.csv
0xb302bfe9c246c6e150af70b1caaa5e3df60dac05,Gemini 5,brianleect/etherscan-labels/gemini.csv
0x8d6f396d210d385033b348bcae9e4f9ea4e045bd,Gemini 6,brianleect/etherscan-labels/gemini.csv
0xd69b0089d9ca950640f5dc9931a41a5965f00303,Gemini 7,brianleect/etherscan-labels/gemini.csv
0x07ee55aa48bb72dcc6e9d78256648910de513eca,Gemini: Contract 1,brianleect/etherscan-labels/gemini.csv
0xdd51f01d9fc0fd084c1a4737bbfa5becb6ced9bc,Gemini: Deployer 1,brianleect/etherscan-labels/gemini.csv
0x4c2f150fc90fed3d8281114c2349f1906cde5346,Gemini: Deployer 2,brianleect/etherscan-labels/gemini.csv
0x4b7ee45f30767f36f06f79b32bf1fca6f726deda,Gemini: eFIL Token,brianleect/etherscan-labels/gemini.csv
0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,Gemini: GUSD Token,brianleect/etherscan-labels/gemini.csv
0xdec042a90de005b22754e94a8a979c4b8c67fde5,Gemini: Old Contract 1,brianleect/etherscan-labels/gemini.csv
0x390de26d772d2e2005c6d1d24afc902bae37a4bb,Upbit,brianleect/etherscan-labels/upbit.csv
0xba826fec90cefdf6706858e5fbafcb27a290fbe0,Upbit 2,brianleect/etherscan-labels/upbit.csv
0x5e032243d507c743b061ef021e2ec7fcc6d3ab89,Upbit 3,brianleect/etherscan-labels/upbit.csv
0xc9cf0ec93d764f5c9571fd12f764bae7fc87c84e,Upbit: Cold Wallet,brianleect/etherscan-labels/upbit.csv
0x32be343b94f860124dc4fee278fdcbd38c102d88,Poloniex,brianleect/etherscan-labels/poloniex.csv
0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,Poloniex 2,brianleect/etherscan-labels/poloniex.csv
0xb794f5ea0ba39494ce839613fffba74279579268,Poloniex 3,brianleect/etherscan-labels/poloniex.csv
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,Poloniex 4,brianleect/etherscan-labels/poloniex.csv
0xaa9fa73dfe17ecaa2c89b39f0bb2779613c5fc3b,Poloniex: BAT,brianleect/etherscan-labels/poloniex.csv
0x2fa2bc2ce6a4f92952921a4caa46b3727d24a1ec,Poloniex: BNT,brianleect/etherscan-labels/poloniex.csv
0x31a2feb9b5d3b5f4e76c71d6c92fc46ebb3cb1c1,Poloniex: CVC,brianleect/etherscan-labels/poloniex.csv
0x6b71834d65c5c4d8ed158d54b47e6ea4ff4e5437,Poloniex: FOAM,brianleect/etherscan-labels/poloniex.csv
0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,Poloniex: GNO,brianleect/etherscan-labels/poloniex.csv
0x0536806df512d6cdde913cf95c9886f65b1d3462,Poloniex: GNT,brianleect/etherscan-labels/poloniex.csv
0x8d451ae5ee8f557a9ce7a9d7be8a8cb40002d5cb,Poloniex: KNC,brianleect/etherscan-labels/poloniex.csv
0xbd2ec7c608a06fe975dbdca729e84dedb34ecc21,Poloniex: LOOM,brianleect/etherscan-labels/poloniex.csv
0xc0e30823e5e628df8bc9bf2636a347e1512f0ecb,Poloniex: MANA,brianleect/etherscan-labels/poloniex.csv
0x65f9b2e4d7aaeb40ffea8c6f5844d5ad7da257e0,Poloniex: NXC,brianleect/etherscan-labels/poloniex.csv
0x36b01066b7fa4a0fdb2968ea0256c848e9135674,Poloniex: OMG,brianleect/etherscan-labels/poloniex.csv
0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,Poloniex: REP,brianleect/etherscan-labels/poloniex.csv
0x6795cf8eb25585eadc356ae32ac6641016c550f2,Poloniex: SNT,brianleect/etherscan-labels/poloniex.csv
0xfbf2173154f7625713be22e0504404ebfe021eae,Poloniex: STORJ,brianleect/etherscan-labels/poloniex.csv
0x6f803466bcd17f44fa18975bf7c509ba64bf3825,Poloniex: USDC,brianleect/etherscan-labels/poloniex.csv
0xead6be34ce315940264519f250d8160f369fa5cd,Poloniex: ZRX,brianleect/etherscan-labels/poloniex.csv
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,Bittrex,brianleect/etherscan-labels/bittrex.csv
0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,Bittrex 2,brianleect/etherscan-labels/bittrex.csv
0x66f820a414680b5bcda5eeca5dea238543f42054,Bittrex 3,brianleect/etherscan-labels/bittrex.csv
0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,Bittrex: Controller,brianleect/etherscan-labels/bittrex.csv
0x04046027549f739edfd5b2a78efdbaf0f0bf4514,BlockFi 1,brianleect/etherscan-labels/blockfi.csv
0xa26a8e242a7470476df1dc11ded5dbc9fca610fa,BlockFi 2,brianleect/etherscan-labels/blockfi.csv
0x2a549b4af9ec39b03142da6dc32221fc390b5533,BlockFi 3,brianleect/etherscan-labels/blockfi.csv
0x3fda25f27211a138adf211f4c060f2149674be6d,BlockFi 4,brianleect/etherscan-labels/blockfi.csv
0x808b4da0be6c9512e948521452227efc619bea52,BlockFi 5,brianleect/etherscan-labels/blockfi.csv
0x530e0a6993ea99ffc96615af43f327225a5fe536,BlockFi 6,brianleect/etherscan-labels/blockfi.csv
0x92dbd8e0a46edd62aa42d1f7902d0e496bddc15a,Azbit,brianleect/etherscan-labels/hot-wallet.csv
0x3d1d8a1d418220fd53c18744d44c182c46f47468,Bitkub: Hot Wallet 2,brianleect/etherscan-labels/hot-wallet.csv
0x59e0cda5922efba00a57794faf09bf6252d64126,Bitkub: Hot Wallet 3,brianleect/etherscan-labels/hot-wallet.csv
0x1579b5f6582c7a04f5ffeec683c13008c4b0a520,Bitkub: Hot Wallet 4,brianleect/etherscan-labels/hot-wallet.csv
0xe9b1a2164368c00fc93e0e749d9b3cafa1bc6ee2,Bitsler.com: ETH,brianleect/etherscan-labels/hot-wallet.csv
0x8758559975f35dd7d6f05fd59d3948eb43802d4a,Bitsler.com: USDT,brianleect/etherscan-labels/hot-wallet.csv
0xb9ee1e551f538a464e8f8c41e9904498505b49b0,Coinex,brianleect/etherscan-labels/hot-wallet.csv
0x33ddd548fe3a082d753e5fe721a26e1ab43e3598,Coinex 2,brianleect/etherscan-labels/hot-wallet.csv
0x8a6a17f1a3da0f407a67bf8e076ed7f678d85f29,Portto: Hot Wallet,brianleect/etherscan-labels/hot-wallet.csv
0x2522eb1976d9515cdd97c3003c1f2790fbf83b10,XWallet 1,brianleect/etherscan-labels/hot-wallet.csv
